时间,设备名称,加速度X(g),加速度Y(g),加速度Z(g),角速度X(°/s),角速度Y(°/s),角速度Z(°/s),角度X(°),角度Y(°),角度Z(°),磁场X(uT),磁场Y(uT),磁场Z(uT),四元数0(),四元数1(),四元数2(),四元数3(),温度(°C),版本号(),电量(%)
2025-05-07 11:49:21.667,WTLL(633828FBF9B6),-0.25,1.048,-0.551,13.367,-180.969,-42.48,88.21,4.43,-153.86,-70.0,33.125,28.883,0.34259,0.3031,-0.61707,-0.6402,27.0,10080.1.21,100
2025-05-07 11:49:21.697,WTLL(633828FBF9B6),-0.231,0.911,0.093,26.55,39.307,-21.851,90.0,7.71,-155.07,-70.0,33.125,28.883,0.34259,0.3031,-0.61707,-0.6402,27.0,10080.1.21,100
2025-05-07 11:49:21.749,WTRL(B95BEB737CD0),0.004,0.656,0.141,-38.33,-83.313,85.205,135.85,8.31,146.24,-18.75,40.875,99.5,-0.21982,-0.32492,-0.83252,-0.39105,25.5,10080.1.21,100
2025-05-07 11:49:21.809,WTRL(B95BEB737CD0),0.065,0.932,-0.094,-156.494,5.432,153.198,123.03,3.73,131.43,-18.75,40.875,99.5,-0.21982,-0.32492,-0.83252,-0.39105,25.5,10080.1.21,100
2025-05-07 11:49:21.817,WTLL(633828FBF9B6),-0.09,0.996,-0.119,50.232,16.235,-18.799,94.7,9.93,-150.95,-70.0,33.125,28.883,0.34259,0.3031,-0.61707,-0.6402,27.0,10080.1.21,100
2025-05-07 11:49:21.869,WTRL(B95BEB737CD0),-0.283,1.254,-0.345,-183.96,72.449,146.301,105.21,-11.51,129.65,-16.625,-9.0,68.117,-0.21982,-0.32492,-0.83252,-0.39105,25.5,10080.1.21,100
2025-05-07 11:49:21.906,WTLL(633828FBF9B6),-0.193,1.042,-0.194,63.782,26.062,-13.428,100.78,11.27,-148.82,-17.875,10.125,34.742,0.34259,0.3031,-0.61707,-0.6402,27.0,10080.1.21,100
2025-05-07 11:49:21.990,WTRL(B95BEB737CD0),0.682,1.064,-0.714,-129.639,-7.08,73.975,85.84,-24.09,136.51,-16.625,-9.0,68.117,-0.21982,-0.32492,-0.83252,-0.39105,25.5,10080.1.21,100
2025-05-07 11:49:22.340,WTLL(633828FBF9B6),-0.243,0.991,-0.221,77.454,1.465,-10.437,107.64,12.34,-147.96,-17.875,10.125,34.742,0.34259,0.3031,-0.61707,-0.6402,27.0,10080.1.21,100
2025-05-07 11:49:22.110,WTRL(B95BEB737CD0),0.232,1.334,0.422,60.791,-100.464,-21.057,87.55,-26.94,128.27,-16.625,-9.0,68.117,-0.11044,-0.39752,-0.60428,-0.68155,25.5,10080.1.21,100
2025-05-07 11:49:22.177,WTLL(633828FBF9B6),-0.316,1.348,-0.187,114.624,8.118,1.77,117.92,12.25,-147.07,-17.875,10.125,34.742,0.05487,0.30219,-0.81839,-0.4856,27.0,10080.1.21,100
2025-05-07 11:49:22.200,WTRL(B95BEB737CD0),0.475,0.791,-0.164,80.872,30.762,-13.428,93.23,-24.04,136.51,-16.625,-9.0,68.117,-0.11044,-0.39752,-0.60428,-0.68155,25.5,10080.1.21,100
2025-05-07 11:49:22.268,WTLL(633828FBF9B6),-0.319,1.118,-0.329,130.798,70.435,-0.793,130.98,8.96,-141.0,-17.875,10.125,34.742,0.05487,0.30219,-0.81839,-0.4856,27.0,10080.1.21,100
2025-05-07 11:49:22.290,WTRL(B95BEB737CD0),0.499,0.943,-0.186,36.743,29.175,-6.409,100.22,-23.82,132.73,-14.875,-3.875,76.458,-0.11044,-0.39752,-0.60428,-0.68155,25.5,10080.1.21,100
2025-05-07 11:49:22.337,WTLL(633828FBF9B6),-0.348,0.76,0.056,0.488,-154.724,59.021,139.52,8.99,-145.04,-16.625,30.5,34.033,0.05487,0.30219,-0.81839,-0.4856,27.0,10080.1.21,100
2025-05-07 11:49:22.409,WTRL(B95BEB737CD0),0.33,0.854,-0.085,20.081,-15.686,-14.221,102.26,-23.06,131.59,-14.875,-3.875,76.458,-0.11044,-0.39752,-0.60428,-0.68155,25.5,10080.1.21,100
2025-05-07 11:49:22.447,WTLL(633828FBF9B6),-0.255,0.776,-0.155,-198.792,-19.897,121.704,127.59,2.08,-153.03,-16.625,30.5,34.033,0.05487,0.30219,-0.81839,-0.4856,27.0,10080.1.21,100
2025-05-07 11:49:22.470,WTRL(B95BEB737CD0),0.284,0.908,-0.199,43.945,-21.362,-21.606,106.28,-20.7,130.3,-14.875,-3.875,76.458,-0.12253,-0.43204,-0.69296,-0.56393,25.5,10080.1.21,100
2025-05-07 11:49:22.507,WTLL(633828FBF9B6),-0.511,1.216,-0.582,-232.666,-248.779,136.353,104.4,-2.08,-174.44,-16.625,30.5,34.033,-0.0032,-0.09653,-0.72256,-0.68445,27.0,10080.1.21,100
2025-05-07 11:49:22.631,WTLL(633828FBF9B6),0.287,1.103,-0.949,-107.239,-392.09,66.04,89.93,-10.73,154.67,-16.625,30.5,34.033,-0.0032,-0.09653,-0.72256,-0.68445,27.0,10080.1.21,100
2025-05-07 11:49:22.680,WTRL(B95BEB737CD0),0.294,0.95,-0.321,50.781,-23.926,-19.531,111.74,-17.97,128.7,-14.875,-3.875,76.458,-0.12253,-0.43204,-0.69296,-0.56393,25.5,10080.1.21,100
2025-05-07 11:49:22.681,WTRL(B95BEB737CD0),0.039,0.925,-0.363,47.852,-52.673,-24.902,116.95,-14.71,126.39,-14.875,-3.875,76.458,-0.12253,-0.43204,-0.69296,-0.56393,25.5,10080.1.21,100
2025-05-07 11:49:22.716,WTLL(633828FBF9B6),-0.484,1.033,-0.142,64.453,-128.235,-50.232,91.01,-8.65,143.24,-9.375,-3.0,-15.325,-0.0032,-0.09653,-0.72256,-0.68445,27.0,10080.1.21,100
2025-05-07 11:49:22.799,WTRL(B95BEB737CD0),0.303,1.131,-0.314,59.326,-165.1,-31.616,123.12,-7.37,120.47,6.0,14.625,77.217,-0.12253,-0.43204,-0.69296,-0.56393,25.5,10080.1.21,100
2025-05-07 11:49:22.868,WTLL(633828FBF9B6),-0.132,1.18,-0.248,12.268,-44.25,-73.669,95.25,-1.23,142.81,-9.375,-3.0,-15.325,-0.0032,-0.09653,-0.72256,-0.68445,27.0,10080.1.21,100
2025-05-07 11:49:22.890,WTRL(B95BEB737CD0),-0.22,0.936,-0.694,121.948,-269.409,34.851,133.06,8.32,100.8,6.0,14.625,77.217,-0.3497,-0.62567,-0.67538,-0.17313,25.5,10080.1.21,100
2025-05-07 11:49:22.938,WTLL(633828FBF9B6),-0.191,0.983,-0.091,6.531,-96.313,-30.64,95.54,4.1,143.51,-9.375,-3.0,-15.325,-0.25177,-0.20554,-0.71576,-0.61801,27.0,10080.1.21,100
2025-05-07 11:49:23.900,WTRL(B95BEB737CD0),-0.143,0.561,-0.102,19.226,-184.143,127.869,135.16,15.78,82.36,6.0,14.625,77.217,-0.3497,-0.62567,-0.67538,-0.17313,25.5,10080.1.21,100
2025-05-07 11:49:23.780,WTLL(633828FBF9B6),-0.24,0.985,-0.108,22.949,-31.86,-19.714,96.94,6.81,142.14,-9.375,-3.0,-15.325,-0.25177,-0.20554,-0.71576,-0.61801,27.0,10080.1.21,100
2025-05-07 11:49:23.100,WTRL(B95BEB737CD0),-0.274,0.701,-0.134,-26.855,-13.855,168.457,130.04,11.43,64.31,0.875,-0.375,40.708,-0.3497,-0.62567,-0.67538,-0.17313,25.5,10080.1.21,100
2025-05-07 11:49:23.138,WTLL(633828FBF9B6),-0.195,0.97,-0.167,22.583,-22.644,-13.977,99.1,8.87,140.8,-1.875,6.75,-12.675,-0.25177,-0.20554,-0.71576,-0.61801,27.0,10080.1.21,100
2025-05-07 11:49:23.220,WTRL(B95BEB737CD0),-0.342,0.888,-0.194,-95.52,-60.425,163.391,122.21,-0.25,52.26,0.875,-0.375,40.708,-0.3497,-0.62567,-0.67538,-0.17313,25.5,10080.1.21,100
2025-05-07 11:49:23.236,WTLL(633828FBF9B6),-0.098,0.965,-0.171,31.616,-21.057,-8.972,101.53,10.29,139.35,-1.875,6.75,-12.675,-0.25177,-0.20554,-0.71576,-0.61801,27.0,10080.1.21,100
2025-05-07 11:49:23.279,WTRL(B95BEB737CD0),-0.073,1.329,-0.34,-146.118,-58.899,134.949,111.08,-13.41,43.88,0.875,-0.375,40.708,-0.54184,-0.76804,-0.13467,-0.31354,25.5,10080.1.21,100
2025-05-07 11:49:23.346,WTLL(633828FBF9B6),-0.091,1.01,-0.225,53.833,16.052,-3.174,105.37,11.08,139.04,-1.875,6.75,-12.675,-0.27362,-0.23303,-0.78293,-0.50769,27.0,10080.1.21,100
2025-05-07 11:49:23.399,WTRL(B95BEB737CD0),0.287,0.942,-0.442,-33.63,87.646,18.616,102.19,-20.28,36.38,0.875,-0.375,40.708,-0.54184,-0.76804,-0.13467,-0.31354,25.5,10080.1.21,100
2025-05-07 11:49:23.468,WTLL(633828FBF9B6),-0.066,1.11,-0.271,109.192,-5.493,-1.16,113.63,11.4,137.85,-1.875,6.75,-12.675,-0.27362,-0.23303,-0.78293,-0.50769,27.0,10080.1.21,100
2025-05-07 11:49:23.490,WTRL(B95BEB737CD0),0.436,0.857,-0.275,18.372,-71.655,11.047,102.77,-20.56,41.35,-18.125,-2.75,24.117,-0.54184,-0.76804,-0.13467,-0.31354,25.5,10080.1.21,100
2025-05-07 11:49:23.587,WTLL(633828FBF9B6),0.238,1.168,-0.058,115.662,64.819,-12.146,125.05,11.24,140.05,-1.125,10.125,-0.5,-0.27362,-0.23303,-0.78293,-0.50769,27.0,10080.1.21,100
2025-05-07 11:49:23.638,WTRL(B95BEB737CD0),0.391,0.909,-0.225,-5.92,-42.053,7.263,104.86,-20.85,35.76,-18.125,-2.75,24.117,-0.54184,-0.76804,-0.13467,-0.31354,25.5,10080.1.21,100
2025-05-07 11:49:23.647,WTLL(633828FBF9B6),-0.584,0.551,-0.163,15.991,24.536,100.464,133.4,9.95,135.16,-1.125,10.125,-0.5,-0.27362,-0.23303,-0.78293,-0.50769,27.0,10080.1.21,100
2025-05-07 11:49:23.737,WTLL(633828FBF9B6),-0.378,0.69,-0.55,-60.364,-206.848,140.808,129.3,2.74,123.16,-1.125,10.125,-0.5,-0.28516,-0.49075,-0.74243,-0.35571,27.0,10080.1.21,100
2025-05-07 11:49:23.760,WTRL(B95BEB737CD0),0.355,0.862,-0.172,-13.855,-48.279,-0.671,105.19,-20.0,30.25,-18.125,-2.75,24.117,-0.54184,-0.76804,-0.13467,-0.31354,25.5,10080.1.21,100
2025-05-07 11:49:23.820,WTRL(B95BEB737CD0),0.219,0.901,-0.174,5.798,-3.967,-18.433,105.6,-18.29,27.54,-18.125,-2.75,24.117,-0.54959,-0.78674,-0.09451,-0.26447,25.5,10080.1.21,100
2025-05-07 11:49:23.879,WTRL(B95BEB737CD0),0.195,0.952,-0.184,7.019,-14.465,-16.602,105.88,-16.73,29.32,-18.125,-2.75,24.117,-0.54959,-0.78674,-0.09451,-0.26447,25.5,10080.1.21,100
2025-05-07 11:49:23.917,WTLL(633828FBF9B6),-0.175,0.755,-0.451,-61.584,-60.12,119.995,122.18,1.72,101.87,-1.125,10.125,-0.5,-0.28516,-0.49075,-0.74243,-0.35571,27.0,10080.1.21,100
2025-05-07 11:49:23.919,WTLL(633828FBF9B6),-0.313,0.79,-0.409,-74.646,-188.538,89.05,115.07,-0.09,83.89,-37.5,-10.0,-32.35,-0.28516,-0.49075,-0.74243,-0.35571,27.0,10080.1.21,100
2025-05-07 11:49:24.680,WTLL(633828FBF9B6),-0.362,0.872,-0.588,-68.298,-176.147,51.941,107.6,-0.84,65.19,-37.5,-10.0,-32.35,-0.28516,-0.49075,-0.74243,-0.35571,27.0,10080.1.21,100
2025-05-07 11:49:24.900,WTRL(B95BEB737CD0),0.269,0.932,-0.205,14.587,-32.349,-14.526,107.35,-14.75,28.69,-14.75,-1.75,26.275,-0.54959,-0.78674,-0.09451,-0.26447,25.5,10080.1.21,100
2025-05-07 11:49:24.910,WTRL(B95BEB737CD0),0.177,0.892,-0.22,1.709,-17.578,-16.541,108.62,-12.67,27.63,-14.75,-1.75,26.275,-0.54959,-0.78674,-0.09451,-0.26447,25.5,10080.1.21,100
2025-05-07 11:49:24.139,WTLL(633828FBF9B6),0.206,0.959,-0.638,-0.427,-0.854,-48.218,103.79,1.09,56.08,-37.5,-10.0,-32.35,-0.54477,-0.66336,-0.41641,-0.29944,27.0,10080.1.21,100
2025-05-07 11:49:24.209,WTRL(B95BEB737CD0),0.269,0.934,-0.265,16.113,-22.4,-32.715,109.61,-9.92,28.03,-14.75,-1.75,26.275,-0.53906,-0.80374,-0.15201,-0.20044,25.5,10080.1.21,100
2025-05-07 11:49:24.248,WTLL(633828FBF9B6),-0.233,1.039,-0.407,-5.127,-6.653,-18.372,102.84,4.32,61.99,-37.5,-10.0,-32.35,-0.54477,-0.66336,-0.41641,-0.29944,27.0,10080.1.21,100
2025-05-07 11:49:24.300,WTRL(B95BEB737CD0),0.308,1.056,-0.266,43.152,-143.738,-13.489,112.71,-4.94,23.14,-14.75,-1.75,26.275,-0.53906,-0.80374,-0.15201,-0.20044,25.5,10080.1.21,100
2025-05-07 11:49:24.339,WTLL(633828FBF9B6),-0.162,0.964,-0.145,-22.034,-21.606,-19.348,100.77,7.37,57.9,-38.0,-7.625,-36.667,-0.54477,-0.66336,-0.41641,-0.29944,27.0,10080.1.21,100
2025-05-07 11:49:24.420,WTRL(B95BEB737CD0),-0.002,0.848,-0.415,15.564,-194.275,31.128,116.85,1.96,7.93,-20.0,-2.625,30.2,-0.53906,-0.80374,-0.15201,-0.20044,25.5,10080.1.21,100
2025-05-07 11:49:24.457,WTLL(633828FBF9B6),-0.177,0.95,-0.105,-14.526,-2.686,-8.85,98.53,8.99,56.43,-38.0,-7.625,-36.667,-0.54477,-0.66336,-0.41641,-0.29944,27.0,10080.1.21,100
2025-05-07 11:49:24.516,WTLL(633828FBF9B6),-0.184,0.971,-0.11,-6.409,-6.042,-3.54,97.76,9.54,55.72,-38.0,-7.625,-36.667,-0.61551,-0.63562,-0.39459,-0.24762,27.0,10080.1.21,100
2025-05-07 11:49:24.539,WTRL(B95BEB737CD0),-0.147,0.81,-0.134,-22.583,40.894,54.443,116.38,0.5,-0.53,-20.0,-2.625,30.2,-0.53906,-0.80374,-0.15201,-0.20044,25.5,10080.1.21,100
2025-05-07 11:49:24.639,WTRL(B95BEB737CD0),0.328,1.037,-0.794,-52.979,175.537,30.762,110.49,-7.8,5.86,-20.0,-2.625,30.2,-0.56683,-0.81863,-0.0062,-0.09167,25.5,10080.1.21,100
2025-05-07 11:49:24.639,WTLL(633828FBF9B6),-0.208,1.01,-0.096,-12.634,-2.441,-2.686,96.51,10.06,54.93,-38.0,-7.625,-36.667,-0.61551,-0.63562,-0.39459,-0.24762,27.0,10080.1.21,100
2025-05-07 11:49:24.689,WTRL(B95BEB737CD0),0.324,0.897,-0.185,8.606,56.396,-7.385,108.95,-9.24,7.19,-20.0,-2.625,30.2,-0.56683,-0.81863,-0.0062,-0.09167,25.5,10080.1.21,100
2025-05-07 11:49:24.726,WTLL(633828FBF9B6),-0.409,0.876,0.112,46.204,29.968,-2.808,97.11,10.32,55.52,-34.5,-9.125,-38.575,-0.61551,-0.63562,-0.39459,-0.24762,27.0,10080.1.21,100
2025-05-07 11:49:24.839,WTRL(B95BEB737CD0),0.015,0.753,-0.23,56.641,-19.043,-16.235,111.28,-7.98,7.17,-25.0,-5.875,30.042,-0.56683,-0.81863,-0.0062,-0.09167,25.5,10080.1.21,100
2025-05-07 11:49:24.847,WTLL(633828FBF9B6),-0.446,0.907,-0.063,126.892,-20.752,-31.616,107.97,10.94,59.4,-34.5,-9.125,-38.575,-0.61551,-0.63562,-0.39459,-0.24762,27.0,10080.1.21,100
2025-05-07 11:49:24.939,WTRL(B95BEB737CD0),-0.124,0.814,-0.41,138.306,52.734,-45.898,122.5,-5.71,11.59,-25.0,-5.875,30.042,-0.56683,-0.81863,-0.0062,-0.09167,25.5,10080.1.21,100
2025-05-07 11:49:24.939,WTLL(633828FBF9B6),-0.458,0.637,-0.481,107.178,21.484,-38.696,120.38,14.53,59.43,-34.5,-9.125,-38.575,-0.45425,-0.73163,-0.49512,-0.11456,27.0,10080.1.21,100
2025-05-07 11:49:25.500,WTRL(B95BEB737CD0),-0.281,1.078,-0.834,40.71,-9.827,10.681,131.84,-4.75,13.9,-25.0,-5.875,30.042,-0.40686,-0.90558,-0.08154,-0.08734,25.5,10080.1.21,100
2025-05-07 11:49:25.570,WTLL(633828FBF9B6),0.227,1.737,-0.829,-27.893,-35.583,14.343,126.35,16.98,58.76,-34.5,-9.125,-38.575,-0.45425,-0.73163,-0.49512,-0.11456,27.0,10080.1.21,100
2025-05-07 11:49:25.110,WTRL(B95BEB737CD0),-0.24,2.508,-0.908,-199.463,-25.879,64.453,124.75,-6.75,10.72,-25.0,-5.875,30.042,-0.40686,-0.90558,-0.08154,-0.08734,25.5,10080.1.21,100
2025-05-07 11:49:25.146,WTLL(633828FBF9B6),-0.552,2.602,0.09,-258.728,93.384,65.063,112.36,12.94,56.1,-32.875,-1.75,-42.225,-0.45425,-0.73163,-0.49512,-0.11456,27.0,10080.1.21,100
2025-05-07 11:49:25.237,WTRL(B95BEB737CD0),0.035,0.58,-1.725,-127.319,84.534,-15.564,102.57,-10.66,1.22,-30.75,2.0,18.758,-0.40686,-0.90558,-0.08154,-0.08734,25.5,10080.1.21,100
2025-05-07 11:49:25.268,WTLL(633828FBF9B6),-0.032,-0.071,-1.251,-33.02,-100.891,53.406,92.99,2.33,65.57,-32.875,-1.75,-42.225,-0.45425,-0.73163,-0.49512,-0.11456,27.0,10080.1.21,100
2025-05-07 11:49:25.291,WTRL(B95BEB737CD0),0.014,0.008,-0.463,68.604,-78.186,-80.688,101.41,-4.38,-2.36,-30.75,2.0,18.758,-0.40686,-0.90558,-0.08154,-0.08734,25.5,10080.1.21,100
2025-05-07 11:49:25.327,WTLL(633828FBF9B6),-0.306,0.192,-0.161,115.54,-55.725,22.766,98.84,0.36,66.09,-32.875,-1.75,-42.225,-0.51239,-0.68799,-0.40652,-0.31424,27.0,10080.1.21,100
2025-05-07 11:49:25.409,WTRL(B95BEB737CD0),0.895,0.127,0.083,83.923,132.08,-117.249,110.59,4.97,6.76,-30.75,2.0,18.758,-0.54208,-0.82993,-0.13074,-0.01221,25.5,10080.1.21,100
2025-05-07 11:49:25.446,WTLL(633828FBF9B6),-0.076,0.164,-0.429,201.111,-183.35,33.936,113.42,-0.07,53.67,-32.875,-1.75,-42.225,-0.51239,-0.68799,-0.40652,-0.31424,27.0,10080.1.21,100
2025-05-07 11:49:25.500,WTRL(B95BEB737CD0),-0.292,1.746,0.712,254.944,68.176,-147.949,128.73,9.62,26.09,-6.125,-1.875,44.675,-0.54208,-0.82993,-0.13074,-0.01221,25.5,10080.1.21,100
2025-05-07 11:49:25.540,WTLL(633828FBF9B6),-0.05,2.302,-1.048,98.694,6.409,-68.481,135.25,6.63,48.87,-43.625,-13.125,-6.875,-0.51239,-0.68799,-0.40652,-0.31424,27.0,10080.1.21,100
2025-05-07 11:49:25.620,WTRL(B95BEB737CD0),0.292,1.396,-1.398,-22.4,15.564,-12.024,140.48,12.06,29.55,-6.125,-1.875,44.675,-0.54208,-0.82993,-0.13074,-0.01221,25.5,10080.1.21,100
2025-05-07 11:49:25.709,WTRL(B95BEB737CD0),0.235,2.501,-0.502,-289.978,-20.081,81.116,127.63,10.3,29.51,-6.125,-1.875,44.675,-0.54208,-0.82993,-0.13074,-0.01221,25.5,10080.1.21,100
2025-05-07 11:49:25.717,WTLL(633828FBF9B6),0.374,1.1,-1.304,-91.309,-35.645,44.373,138.81,6.87,46.99,-43.625,-13.125,-6.875,-0.51239,-0.68799,-0.40652,-0.31424,27.0,10080.1.21,100
2025-05-07 11:49:25.747,WTLL(633828FBF9B6),-0.062,1.761,0.038,-250.671,124.268,61.401,118.9,5.68,38.55,-43.625,-13.125,-6.875,-0.51239,-0.68799,-0.40652,-0.31424,27.0,10080.1.21,100
2025-05-07 11:49:25.838,WTRL(B95BEB737CD0),-0.455,0.089,-1.121,-63.721,41.809,94.421,107.45,1.77,26.43,-6.125,-1.875,44.675,-0.57874,-0.78262,-0.19315,-0.12308,25.5,10080.1.21,100
2025-05-07 11:49:25.867,WTLL(633828FBF9B6),0.093,0.211,-0.551,-47.729,169.739,-65.491,101.75,0.5,48.53,-43.625,-13.125,-6.875,-0.5766,-0.70605,-0.32132,-0.2562,27.0,10080.1.21,100
2025-05-07 11:49:25.920,WTRL(B95BEB737CD0),-0.339,0.067,-0.374,49.194,-112.915,74.585,107.66,-6.16,22.51,-6.125,-1.875,44.675,-0.57874,-0.78262,-0.19315,-0.12308,25.5,10080.1.21,100
2025-05-07 11:49:25.928,WTLL(633828FBF9B6),0.297,0.222,-0.004,82.397,72.876,-59.998,106.01,5.42,61.17,-29.375,-9.0,-31.75,-0.5766,-0.70605,-0.32132,-0.2562,27.0,10080.1.21,100
2025-05-07 11:49:26.460,WTLL(633828FBF9B6),-1.471,-0.064,-0.905,58.228,88.562,-38.33,111.37,9.34,63.24,-29.375,-9.0,-31.75,-0.5766,-0.70605,-0.32132,-0.2562,27.0,10080.1.21,100
2025-05-07 11:49:26.700,WTRL(B95BEB737CD0),1.136,0.202,0.563,24.902,4.15,25.208,114.49,-7.77,12.96,-22.25,-5.375,27.2,-0.57874,-0.78262,-0.19315,-0.12308,25.5,10080.1.21,100
2025-05-07 11:49:26.140,WTRL(B95BEB737CD0),-0.291,0.387,-0.578,176.941,121.094,-21.606,129.11,-2.99,10.2,-22.25,-5.375,27.2,-0.57874,-0.78262,-0.19315,-0.12308,25.5,10080.1.21,100
2025-05-07 11:49:26.141,WTLL(633828FBF9B6),-0.415,3.601,-0.406,-5.127,-32.41,-72.876,127.47,15.76,64.02,-29.375,-9.0,-31.75,-0.40793,-0.73758,-0.52969,-0.09415,27.0,10080.1.21,100
2025-05-07 11:49:26.249,WTRL(B95BEB737CD0),0.088,0.002,-1.063,36.499,14.16,1.648,138.25,-3.0,12.21,-22.25,-5.375,27.2,-0.35547,-0.92969,-0.07758,-0.05649,25.5,10080.1.21,100
2025-05-07 11:49:26.257,WTLL(633828FBF9B6),-0.201,0.451,-1.032,-43.152,4.333,5.005,132.6,18.32,63.72,-29.375,-9.0,-31.75,-0.40793,-0.73758,-0.52969,-0.09415,27.0,10080.1.21,100
2025-05-07 11:49:26.310,WTRL(B95BEB737CD0),0.05,1.984,-1.053,-168.457,10.864,46.57,132.5,-3.99,9.28,-27.25,-3.0,18.967,-0.35547,-0.92969,-0.07758,-0.05649,25.5,10080.1.21,100
2025-05-07 11:49:26.377,WTLL(633828FBF9B6),-0.578,2.608,-0.198,-226.99,-30.701,71.228,118.93,16.89,59.95,-28.125,-5.5,-36.558,-0.40793,-0.73758,-0.52969,-0.09415,27.0,10080.1.21,100
2025-05-07 11:49:26.460,WTRL(B95BEB737CD0),-0.437,0.294,-0.762,-230.042,27.039,52.734,109.95,-7.1,-0.85,-27.25,-3.0,18.967,-0.35547,-0.92969,-0.07758,-0.05649,25.5,10080.1.21,100
2025-05-07 11:49:26.467,WTLL(633828FBF9B6),-0.116,-0.093,-0.706,-129.639,88.257,49.744,99.49,5.71,70.89,-28.125,-5.5,-36.558,-0.40793,-0.73758,-0.52969,-0.09415,27.0,10080.1.21,100
2025-05-07 11:49:26.557,WTLL(633828FBF9B6),-0.865,0.131,-0.011,53.772,-36.072,54.504,100.82,1.46,72.38,-28.125,-5.5,-36.558,-0.51248,-0.6893,-0.40781,-0.30948,27.0,10080.1.21,100
2025-05-07 11:49:26.580,WTRL(B95BEB737CD0),0.08,0.078,0.004,25.818,-75.012,-55.969,104.72,-5.27,5.28,-27.25,-3.0,18.967,-0.35547,-0.92969,-0.07758,-0.05649,25.5,10080.1.21,100
2025-05-07 11:49:26.676,WTLL(633828FBF9B6),0.752,0.011,-1.639,210.693,-258.362,31.189,110.58,0.17,56.6,-28.125,-5.5,-36.558,-0.51248,-0.6893,-0.40781,-0.30948,27.0,10080.1.21,100
2025-05-07 11:49:26.738,WTLL(633828FBF9B6),-0.282,2.016,-0.725,142.395,99.426,-62.439,132.36,6.98,49.66,-38.125,-15.0,-9.742,-0.51248,-0.6893,-0.40781,-0.30948,27.0,10080.1.21,100
2025-05-07 11:49:26.791,WTRL(B95BEB737CD0),0.708,0.022,0.071,36.133,137.512,-91.919,108.64,2.42,6.36,-27.25,-3.0,18.967,-0.5831,-0.81018,-0.05734,-0.01517,25.5,10080.1.21,100
2025-05-07 11:49:26.791,WTRL(B95BEB737CD0),-0.224,1.791,0.72,235.168,2.197,-127.502,125.54,9.17,19.14,-27.25,-3.0,18.967,-0.5831,-0.81018,-0.05734,-0.01517,25.5,10080.1.21,100
2025-05-07 11:49:26.820,WTRL(B95BEB737CD0),-0.047,1.721,-1.234,-8.24,32.532,28.198,136.6,11.56,20.92,-27.25,-3.0,18.967,-0.5831,-0.81018,-0.05734,-0.01517,25.5,10080.1.21,100
2025-05-07 11:49:26.888,WTLL(633828FBF9B6),0.1,1.026,-1.262,-37.231,11.536,33.203,137.12,5.3,54.89,-38.125,-15.0,-9.742,-0.51248,-0.6893,-0.40781,-0.30948,27.0,10080.1.21,100
2025-05-07 11:49:26.910,WTRL(B95BEB737CD0),0.226,2.339,-0.885,-186.951,8.179,79.895,129.65,7.97,21.36,-9.0,-3.5,36.492,-0.5831,-0.81018,-0.05734,-0.01517,25.5,10080.1.21,100
2025-05-07 11:49:26.947,WTLL(633828FBF9B6),-0.316,1.807,-0.165,-228.699,-25.208,66.223,123.8,5.36,44.34,-38.125,-15.0,-9.742,-0.51614,-0.75156,-0.33954,-0.23096,27.0,10080.1.21,100
2025-05-07 11:49:27.290,WTRL(B95BEB737CD0),-0.079,0.283,-0.211,-171.692,-12.024,75.439,108.73,1.75,12.56,-9.0,-3.5,36.492,-0.60022,-0.79324,-0.08374,-0.05823,25.5,10080.1.21,100
2025-05-07 11:49:27.980,WTLL(633828FBF9B6),0.097,0.049,-0.629,-88.135,69.397,-46.326,106.59,0.0,51.19,-38.125,-15.0,-9.742,-0.51614,-0.75156,-0.33954,-0.23096,27.0,10080.1.21,100
2025-05-07 11:49:27.120,WTRL(B95BEB737CD0),-0.79,-0.033,-0.19,11.047,35.767,53.65,102.95,-4.66,11.02,-9.0,-3.5,36.492,-0.60022,-0.79324,-0.08374,-0.05823,25.5,10080.1.21,100
2025-05-07 11:49:27.157,WTLL(633828FBF9B6),0.363,-0.015,-0.157,0.793,-18.066,-40.71,103.13,5.29,54.45,-33.5,-9.375,-32.8,-0.51614,-0.75156,-0.33954,-0.23096,27.0,10080.1.21,100
2025-05-07 11:49:27.241,WTRL(B95BEB737CD0),0.3,0.277,-1.732,150.452,-88.074,-19.531,108.65,-7.16,8.73,-21.75,-3.0,21.5,-0.60022,-0.79324,-0.08374,-0.05823,25.5,10080.1.21,100
2025-05-07 11:49:27.330,WTRL(B95BEB737CD0),-0.057,2.025,-0.548,127.808,134.583,-27.466,125.21,-4.49,10.25,-21.75,-3.0,21.5,-0.60022,-0.79324,-0.08374,-0.05823,25.5,10080.1.21,100
2025-05-07 11:49:27.341,WTLL(633828FBF9B6),0.708,3.492,0.714,180.054,71.045,-98.816,114.85,12.16,56.21,-33.5,-9.375,-32.8,-0.51614,-0.75156,-0.33954,-0.23096,27.0,10080.1.21,100
2025-05-07 11:49:27.341,WTLL(633828FBF9B6),-0.365,0.65,-0.734,74.524,129.089,-21.729,127.59,18.58,55.64,-33.5,-9.375,-32.8,-0.51614,-0.75156,-0.33954,-0.23096,27.0,10080.1.21,100
