时间,设备名称,加速度X(g),加速度Y(g),加速度Z(g),角速度X(°/s),角速度Y(°/s),角速度Z(°/s),角度X(°),角度Y(°),角度Z(°),磁场X(uT),磁场Y(uT),磁场Z(uT),四元数0(),四元数1(),四元数2(),四元数3(),温度(°C),版本号(),电量(%)
2025-05-07 11:49:23.755,WTC(C4:80:F9:46:D1:94),0.069,0.933,-0.202,16.479,-46.509,-4.028,100.26,-3.0,81.93,4.25,-53.75,-79.458,0.42783,0.55402,0.52679,0.48206,25.7,10080.1.21,100
2025-05-07 11:49:23.765,WTRA(F7:C5:A7:64:8A:09),0.439,1.085,0.083,50.659,-189.819,-118.774,81.22,0.04,-52.32,-31.75,-12.125,-46.542,0.73904,0.57999,-0.24658,-0.2377,23.2,10080.1.21,100
2025-05-07 11:49:23.820,WTC(C4:80:F9:46:D1:94),-0.071,0.961,-0.238,5.493,-5.249,-13.611,101.88,-1.75,78.7,4.25,-53.75,-79.458,0.47974,0.5997,0.49545,0.40576,25.7,10080.1.21,100
2025-05-07 11:49:23.835,WTLA(D2:5B:8F:2B:49:EE),-0.138,0.992,-0.063,-19.531,18.372,-55.969,84.45,14.85,135.61,17.75,-3.75,4.608,0.36304,0.14325,0.65521,0.64676,22.9,10080.1.21,100
2025-05-07 11:49:23.933,WTRA(F7:C5:A7:64:8A:09),0.238,0.997,0.275,36.194,-15.93,-133.484,85.18,11.76,-64.3,-37.875,-39.375,-14.983,0.73904,0.57999,-0.24658,-0.2377,23.2,10080.1.21,100
2025-05-07 11:49:23.934,WTC(C4:80:F9:46:D1:94),-0.12,0.895,-0.145,-2.136,35.278,-15.808,102.09,0.02,81.27,4.25,-53.75,-79.458,0.47974,0.5997,0.49545,0.40576,25.7,10080.1.21,100
2025-05-07 11:49:23.953,WTLA(D2:5B:8F:2B:49:EE),0.27,1.024,-0.005,-13.55,32.471,-16.846,83.8,19.06,139.39,17.75,-3.75,4.608,0.36304,0.14325,0.65521,0.64676,22.9,10080.1.21,100
2025-05-07 11:49:23.977,WTRA(F7:C5:A7:64:8A:09),-0.45,0.914,0.275,-1.221,73.547,35.706,87.79,16.9,-62.29,-37.875,-39.375,-14.983,0.61099,0.66351,-0.23471,-0.36224,23.2,10080.1.21,100
2025-05-07 11:49:24.350,WTC(C4:80:F9:46:D1:94),-0.059,1.009,-0.174,9.827,11.23,6.592,102.37,-0.35,83.95,4.25,-54.75,-77.842,0.47974,0.5997,0.49545,0.40576,25.7,10080.1.21,100
2025-05-07 11:49:24.980,WTRA(F7:C5:A7:64:8A:09),-0.384,1.013,-0.022,-26.062,91.797,64.087,89.42,10.87,-49.77,-37.875,-39.375,-14.983,0.61099,0.66351,-0.23471,-0.36224,23.2,10080.1.21,100
2025-05-07 11:49:24.126,WTLA(D2:5B:8F:2B:49:EE),0.105,0.906,0.031,-4.761,9.705,49.072,82.51,16.93,138.39,16.25,1.25,3.475,0.36304,0.14325,0.65521,0.64676,22.9,10080.1.21,100
2025-05-07 11:49:24.144,WTC(C4:80:F9:46:D1:94),-0.043,0.838,-0.204,1.16,-0.61,5.798,103.82,-1.09,83.08,4.25,-54.75,-77.842,0.47974,0.5997,0.49545,0.40576,25.7,10080.1.21,100
2025-05-07 11:49:24.166,WTLA(D2:5B:8F:2B:49:EE),-0.846,0.857,0.042,3.418,171.448,87.83,84.85,10.43,147.22,16.25,1.25,3.475,0.36304,0.14325,0.65521,0.64676,22.9,10080.1.21,100
2025-05-07 11:49:24.186,WTRA(F7:C5:A7:64:8A:09),0.219,0.614,0.149,-1.77,-86.914,1.404,88.09,7.66,-49.31,-37.875,-39.375,-14.983,0.61099,0.66351,-0.23471,-0.36224,23.2,10080.1.21,100
2025-05-07 11:49:24.232,WTLA(D2:5B:8F:2B:49:EE),-1.767,0.712,0.367,-37.476,228.149,39.917,86.69,4.28,171.02,16.25,1.25,3.475,0.01276,-0.05212,0.67078,0.73965,22.9,10080.1.21,100
2025-05-07 11:49:24.236,WTC(C4:80:F9:46:D1:94),0.045,0.463,-0.187,10.376,15.198,-1.099,105.14,-1.49,82.44,4.25,-54.75,-77.842,0.44952,0.60477,0.51859,0.40387,25.7,10080.1.21,100
2025-05-07 11:49:24.328,WTRA(F7:C5:A7:64:8A:09),0.396,1.344,1.165,-54.932,-278.198,18.066,84.18,7.31,-68.3,-46.875,-34.875,-12.858,0.61099,0.66351,-0.23471,-0.36224,23.2,10080.1.21,100
2025-05-07 11:49:24.345,WTLA(D2:5B:8F:2B:49:EE),-1.582,1.865,0.599,-83.496,292.603,-186.707,82.39,12.17,-165.1,16.25,1.25,3.475,0.01276,-0.05212,0.67078,0.73965,22.9,10080.1.21,100
2025-05-07 11:49:24.353,WTC(C4:80:F9:46:D1:94),-0.014,1.211,-0.31,-11.902,-7.629,-4.272,105.1,-0.94,81.05,4.25,-54.75,-77.842,0.44952,0.60477,0.51859,0.40387,25.7,10080.1.21,100
2025-05-07 11:49:24.364,WTRA(F7:C5:A7:64:8A:09),0.05,3.17,1.823,-273.56,19.47,146.729,66.7,-3.2,-74.28,-46.875,-34.875,-12.858,0.61099,0.66351,-0.23471,-0.36224,23.2,10080.1.21,100
2025-05-07 11:49:24.432,WTC(C4:80:F9:46:D1:94),0.014,2.786,-0.296,-54.138,-2.441,-21.118,102.04,0.55,80.58,2.625,-51.625,-82.208,0.44952,0.60477,0.51859,0.40387,25.7,10080.1.21,100
2025-05-07 11:49:24.433,WTLA(D2:5B:8F:2B:49:EE),-0.357,2.947,-0.044,14.709,-30.029,-274.963,84.19,40.63,-151.67,4.625,0.375,25.808,0.01276,-0.05212,0.67078,0.73965,22.9,10080.1.21,100
2025-05-07 11:49:24.486,WTRA(F7:C5:A7:64:8A:09),0.304,2.321,0.804,-278.198,38.452,93.994,34.68,-8.32,-60.94,-46.875,-34.875,-12.858,0.84488,0.18924,-0.19608,-0.46027,23.2,10080.1.21,100
2025-05-07 11:49:24.556,WTLA(D2:5B:8F:2B:49:EE),0.126,1.003,-0.053,20.935,-13.916,-253.662,66.88,63.67,-175.43,4.625,0.375,25.808,0.01276,-0.05212,0.67078,0.73965,22.9,10080.1.21,100
2025-05-07 11:49:24.564,WTC(C4:80:F9:46:D1:94),-0.136,1.021,-0.646,-16.846,-62.988,1.587,98.78,1.87,77.61,2.625,-51.625,-82.208,0.44952,0.60477,0.51859,0.40387,25.7,10080.1.21,100
2025-05-07 11:49:24.577,WTRA(F7:C5:A7:64:8A:09),0.322,0.616,-0.019,-238.892,-76.721,139.465,7.27,-20.01,-51.85,-46.875,-34.875,-12.858,0.84488,0.18924,-0.19608,-0.46027,23.2,10080.1.21,100
2025-05-07 11:49:24.635,WTC(C4:80:F9:46:D1:94),-0.074,0.241,-0.242,-81.97,-11.23,4.211,97.36,0.96,78.21,2.625,-51.625,-82.208,0.53162,0.57217,0.46347,0.41837,25.7,10080.1.21,100
2025-05-07 11:49:24.649,WTLA(D2:5B:8F:2B:49:EE),0.039,0.676,-0.109,77.332,120.178,-269.043,-56.85,87.42,55.51,4.625,0.375,25.808,0.45981,-0.63223,0.36502,0.50546,22.9,10080.1.21,100
2025-05-07 11:49:24.698,WTRA(F7:C5:A7:64:8A:09),0.673,0.68,-0.511,-113.586,-395.874,298.645,-27.96,-41.85,-20.98,-36.5,33.5,6.917,0.84488,0.18924,-0.19608,-0.46027,23.2,10080.1.21,100
2025-05-07 11:49:24.745,WTC(C4:80:F9:46:D1:94),-0.083,-0.033,-0.056,-23.682,-27.1,-1.831,94.23,0.81,77.54,2.625,-51.625,-82.208,0.53162,0.57217,0.46347,0.41837,25.7,10080.1.21,100
2025-05-07 11:49:24.763,WTLA(D2:5B:8F:2B:49:EE),-0.463,0.809,-0.522,127.808,238.22,-200.195,-117.85,59.89,-17.81,4.625,0.375,25.808,0.45981,-0.63223,0.36502,0.50546,22.9,10080.1.21,100
2025-05-07 11:49:24.818,WTRA(F7:C5:A7:64:8A:09),-0.073,1.245,-0.025,9.888,-50.232,364.258,-71.27,-34.34,36.94,-36.5,33.5,6.917,0.84488,0.18924,-0.19608,-0.46027,23.2,10080.1.21,100
2025-05-07 11:49:24.822,WTLA(D2:5B:8F:2B:49:EE),-0.719,0.988,-0.57,348.511,155.457,-203.186,-107.91,31.31,-37.94,-33.75,64.625,7.467,0.45981,-0.63223,0.36502,0.50546,22.9,10080.1.21,100
2025-05-07 11:49:24.835,WTC(C4:80:F9:46:D1:94),0.334,0.078,0.114,-38.452,-24.475,-3.54,90.53,1.03,76.07,0.375,-48.625,-88.058,0.53162,0.57217,0.46347,0.41837,25.7,10080.1.21,100
2025-05-07 11:49:24.916,WTRA(F7:C5:A7:64:8A:09),-6.015,-0.178,0.726,12.268,-134.155,347.351,-77.21,-1.06,59.32,-36.5,33.5,6.917,0.64557,-0.55011,-0.2774,0.4512,23.2,10080.1.21,100
2025-05-07 11:49:24.954,WTC(C4:80:F9:46:D1:94),0.103,2.673,0.268,36.194,64.88,7.874,92.1,1.47,78.17,0.375,-48.625,-88.058,0.53162,0.57217,0.46347,0.41837,25.7,10080.1.21,100
2025-05-07 11:49:24.979,WTLA(D2:5B:8F:2B:49:EE),0.268,-0.775,1.684,412.231,-149.78,-56.03,-71.09,12.76,-48.09,-33.75,64.625,7.467,0.45981,-0.63223,0.36502,0.50546,22.9,10080.1.21,100
2025-05-07 11:49:24.996,WTRA(F7:C5:A7:64:8A:09),-1.896,-1.043,0.287,-20.935,-90.332,29.236,-75.95,25.35,54.26,-36.5,33.5,6.917,0.64557,-0.55011,-0.2774,0.4512,23.2,10080.1.21,100
2025-05-07 11:49:25.330,WTLA(D2:5B:8F:2B:49:EE),0.896,-1.314,1.844,-94.727,-430.176,74.463,-59.01,7.08,-32.29,-33.75,64.625,7.467,0.84277,-0.53687,0.03461,-0.01541,22.9,10080.1.21,100
2025-05-07 11:49:25.440,WTC(C4:80:F9:46:D1:94),0.147,3.093,-0.342,-30.457,-48.157,16.113,93.44,0.3,79.49,0.375,-48.625,-88.058,0.52924,0.5748,0.45367,0.42844,25.7,10080.1.21,100
2025-05-07 11:49:25.120,WTRA(F7:C5:A7:64:8A:09),0.181,-0.844,-0.283,122.192,392.7,-255.981,-77.56,13.34,36.35,-5.375,36.625,16.775,0.64557,-0.55011,-0.2774,0.4512,23.2,10080.1.21,100
2025-05-07 11:49:25.166,WTC(C4:80:F9:46:D1:94),-0.035,0.479,-0.152,-24.048,-2.991,18.616,94.0,-1.72,75.89,0.375,-48.625,-88.058,0.52924,0.5748,0.45367,0.42844,25.7,10080.1.21,100
2025-05-07 11:49:25.175,WTRA(F7:C5:A7:64:8A:09),0.279,1.787,-0.056,263.428,19.775,-343.445,-57.68,-11.55,13.16,-5.375,36.625,16.775,0.64557,-0.55011,-0.2774,0.4512,23.2,10080.1.21,100
2025-05-07 11:49:25.185,WTLA(D2:5B:8F:2B:49:EE),-0.055,0.521,0.096,-71.777,-85.449,340.576,-68.41,9.0,9.99,-33.75,64.625,7.467,0.84277,-0.53687,0.03461,-0.01541,22.9,10080.1.21,100
2025-05-07 11:49:25.228,WTC(C4:80:F9:46:D1:94),-0.038,0.071,-0.195,-24.17,-3.479,-0.061,93.35,-2.53,76.84,0.625,-50.75,-86.558,0.52924,0.5748,0.45367,0.42844,25.7,10080.1.21,100
2025-05-07 11:49:25.242,WTLA(D2:5B:8F:2B:49:EE),0.336,0.975,-0.21,-51.27,-55.725,366.76,-68.09,43.79,23.15,21.0,37.125,12.708,0.84277,-0.53687,0.03461,-0.01541,22.9,10080.1.21,100
2025-05-07 11:49:25.295,WTRA(F7:C5:A7:64:8A:09),0.097,1.441,-0.308,230.103,-77.698,-271.912,-20.56,-31.44,-12.21,-5.375,36.625,16.775,0.93384,-0.16302,-0.26672,-0.17346,23.2,10080.1.21,100
2025-05-07 11:49:25.355,WTC(C4:80:F9:46:D1:94),0.127,-0.012,0.138,-41.26,-10.803,16.785,91.27,-3.02,76.66,0.625,-50.75,-86.558,0.52924,0.5748,0.45367,0.42844,25.7,10080.1.21,100
2025-05-07 11:49:25.363,WTLA(D2:5B:8F:2B:49:EE),0.339,1.377,-0.165,60.974,-34.729,374.084,-14.07,60.08,88.49,21.0,37.125,12.708,0.84277,-0.53687,0.03461,-0.01541,22.9,10080.1.21,100
2025-05-07 11:49:25.385,WTRA(F7:C5:A7:64:8A:09),0.437,1.44,-0.373,273.743,44.006,-251.892,22.35,-29.88,-43.73,-5.375,36.625,16.775,0.93384,-0.16302,-0.26672,-0.17346,23.2,10080.1.21,100
2025-05-07 11:49:25.435,WTC(C4:80:F9:46:D1:94),0.75,0.26,0.018,-9.644,14.526,29.297,87.96,-5.44,78.2,0.625,-50.75,-86.558,0.5293,0.56503,0.40778,0.48392,25.7,10080.1.21,100
2025-05-07 11:49:25.452,WTLA(D2:5B:8F:2B:49:EE),-1.59,1.065,-0.375,108.521,-58.35,302.612,38.7,45.85,143.23,21.0,37.125,12.708,0.32895,-0.15826,0.46561,0.80612,22.9,10080.1.21,100
2025-05-07 11:49:25.504,WTRA(F7:C5:A7:64:8A:09),1.743,2.479,-0.567,318.42,-5.005,-170.044,58.19,-16.84,-61.13,-53.125,-20.75,-18.575,0.93384,-0.16302,-0.26672,-0.17346,23.2,10080.1.21,100
2025-05-07 11:49:25.553,WTC(C4:80:F9:46:D1:94),0.306,2.271,0.175,-0.793,73.792,-7.202,88.03,-6.94,79.44,0.625,-50.75,-86.558,0.5293,0.56503,0.40778,0.48392,25.7,10080.1.21,100
2025-05-07 11:49:25.574,WTLA(D2:5B:8F:2B:49:EE),-4.151,4.438,0.565,218.567,123.901,369.934,71.66,19.31,168.08,21.0,37.125,12.708,0.32895,-0.15826,0.46561,0.80612,22.9,10080.1.21,100
2025-05-07 11:49:25.597,WTRA(F7:C5:A7:64:8A:09),2.271,4.38,1.717,201.721,-121.765,-131.165,94.23,-1.72,-76.33,-53.125,-20.75,-18.575,0.93384,-0.16302,-0.26672,-0.17346,23.2,10080.1.21,100
2025-05-07 11:49:25.634,WTLA(D2:5B:8F:2B:49:EE),-1.176,3.406,1.258,14.16,60.913,-86.426,87.42,5.86,-170.45,0.25,-4.0,25.592,0.32895,-0.15826,0.46561,0.80612,22.9,10080.1.21,100
2025-05-07 11:49:25.643,WTC(C4:80:F9:46:D1:94),0.252,2.451,0.503,-33.325,77.332,19.714,86.69,-4.94,84.81,2.625,-49.875,-86.408,0.5293,0.56503,0.40778,0.48392,25.7,10080.1.21,100
2025-05-07 11:49:25.717,WTRA(F7:C5:A7:64:8A:09),0.576,2.885,1.157,-124.39,-135.986,209.29,94.28,-3.77,-95.54,-53.125,-20.75,-18.575,0.5188,0.40121,-0.58224,-0.48035,23.2,10080.1.21,100
2025-05-07 11:49:25.754,WTLA(D2:5B:8F:2B:49:EE),-0.116,2.352,0.136,-35.706,-104.614,-314.514,82.74,29.46,-173.27,0.25,-4.0,25.592,0.32895,-0.15826,0.46561,0.80612,22.9,10080.1.21,100
2025-05-07 11:49:25.763,WTC(C4:80:F9:46:D1:94),0.073,1.435,-0.221,7.324,0.916,7.019,86.02,-4.75,84.8,2.625,-49.875,-86.408,0.5293,0.56503,0.40778,0.48392,25.7,10080.1.21,100
2025-05-07 11:49:25.775,WTRA(F7:C5:A7:64:8A:09),0.439,1.55,-0.118,-172.302,125.0,304.443,76.86,-31.42,-89.45,-53.125,-20.75,-18.575,0.5188,0.40121,-0.58224,-0.48035,23.2,10080.1.21,100
2025-05-07 11:49:25.827,WTC(C4:80:F9:46:D1:94),-0.016,0.15,0.045,-10.498,34.607,-15.93,88.82,-4.5,82.0,2.625,-49.875,-86.408,0.52011,0.53854,0.44638,0.48999,25.7,10080.1.21,100
2025-05-07 11:49:25.845,WTLA(D2:5B:8F:2B:49:EE),0.022,1.519,-0.241,-29.175,-1.526,-407.471,59.64,60.31,160.05,0.25,-4.0,25.592,0.53983,-0.46439,0.39145,0.58273,22.9,10080.1.21,100
2025-05-07 11:49:25.895,WTRA(F7:C5:A7:64:8A:09),0.237,2.011,-0.288,-159.607,152.588,407.898,31.06,-57.12,-50.05,-50.875,27.875,-6.267,0.5188,0.40121,-0.58224,-0.48035,23.2,10080.1.21,100
2025-05-07 11:49:25.964,WTLA(D2:5B:8F:2B:49:EE),0.123,1.57,-0.231,17.09,44.983,-427.368,-49.53,67.15,44.37,0.25,-4.0,25.592,0.53983,-0.46439,0.39145,0.58273,22.9,10080.1.21,100
2025-05-07 11:49:25.976,WTC(C4:80:F9:46:D1:94),-0.117,-0.014,-0.004,21.545,-18.188,-13.611,90.12,-2.83,82.12,2.625,-49.875,-86.408,0.52011,0.53854,0.44638,0.48999,25.7,10080.1.21,100
2025-05-07 11:49:25.988,WTRA(F7:C5:A7:64:8A:09),0.128,1.726,-0.262,-204.163,78.552,367.859,-36.29,-39.79,11.12,-50.875,27.875,-6.267,0.5188,0.40121,-0.58224,-0.48035,23.2,10080.1.21,100
2025-05-07 11:49:26.380,WTC(C4:80:F9:46:D1:94),0.265,0.209,0.101,-9.827,-18.921,-6.348,89.85,-1.86,81.11,1.125,-48.875,-89.025,0.52011,0.53854,0.44638,0.48999,25.7,10080.1.21,100
2025-05-07 11:49:26.530,WTLA(D2:5B:8F:2B:49:EE),-0.003,1.026,-0.26,-11.414,-0.427,-327.332,-75.26,33.62,12.79,-15.25,60.625,20.6,0.53983,-0.46439,0.39145,0.58273,22.9,10080.1.21,100
2025-05-07 11:49:26.117,WTRA(F7:C5:A7:64:8A:09),-1.687,1.004,-0.181,-203.735,-132.446,348.022,-69.09,-13.45,37.52,-50.875,27.875,-6.267,0.75632,-0.54129,-0.26797,0.25116,23.2,10080.1.21,100
2025-05-07 11:49:26.157,WTC(C4:80:F9:46:D1:94),-0.028,2.517,0.087,13.062,-9.583,-1.648,91.01,-1.18,78.63,1.125,-48.875,-89.025,0.52011,0.53854,0.44638,0.48999,25.7,10080.1.21,100
2025-05-07 11:49:26.194,WTRA(F7:C5:A7:64:8A:09),-2.427,-2.253,0.129,48.584,11.841,285.828,-82.91,18.61,52.98,-50.875,27.875,-6.267,0.75632,-0.54129,-0.26797,0.25116,23.2,10080.1.21,100
2025-05-07 11:49:26.217,WTLA(D2:5B:8F:2B:49:EE),2.235,-1.272,0.486,181.885,88.928,-325.928,-75.77,3.04,-8.99,-15.25,60.625,20.6,0.53983,-0.46439,0.39145,0.58273,22.9,10080.1.21,100
2025-05-07 11:49:26.243,WTC(C4:80:F9:46:D1:94),-0.055,3.164,-0.067,-9.338,-25.635,-15.564,92.04,-0.03,80.76,1.125,-48.875,-89.025,0.54031,0.5444,0.45889,0.4483,25.7,10080.1.21,100
2025-05-07 11:49:26.265,WTLA(D2:5B:8F:2B:49:EE),1.08,-1.214,2.334,90.942,-174.805,46.875,-59.28,-12.46,-8.46,-15.25,60.625,20.6,0.86545,-0.49161,-0.08951,-0.03445,22.9,10080.1.21,100
2025-05-07 11:49:26.323,WTRA(F7:C5:A7:64:8A:09),-0.293,-0.231,-0.515,131.653,75.806,-119.568,-83.63,29.8,30.96,8.375,28.5,19.908,0.75632,-0.54129,-0.26797,0.25116,23.2,10080.1.21,100
2025-05-07 11:49:26.353,WTLA(D2:5B:8F:2B:49:EE),-0.125,0.038,0.415,-40.161,-37.842,264.709,-62.13,-3.69,12.05,-15.25,60.625,20.6,0.86545,-0.49161,-0.08951,-0.03445,22.9,10080.1.21,100
2025-05-07 11:49:26.363,WTC(C4:80:F9:46:D1:94),0.037,0.863,-0.351,4.15,-7.446,0.0,90.82,0.5,79.32,1.125,-48.875,-89.025,0.54031,0.5444,0.45889,0.4483,25.7,10080.1.21,100
2025-05-07 11:49:26.420,WTRA(F7:C5:A7:64:8A:09),0.041,0.528,0.092,274.719,-32.104,-219.849,-66.57,10.42,27.31,8.375,28.5,19.908,0.75632,-0.54129,-0.26797,0.25116,23.2,10080.1.21,100
2025-05-07 11:49:26.442,WTLA(D2:5B:8F:2B:49:EE),-0.197,1.003,-0.249,-123.596,112.854,322.51,-68.78,27.2,18.65,9.75,51.5,22.7,0.86545,-0.49161,-0.08951,-0.03445,22.9,10080.1.21,100
2025-05-07 11:49:26.453,WTC(C4:80:F9:46:D1:94),-0.008,0.087,0.041,14.526,15.991,-2.686,92.22,0.2,79.08,3.625,-50.125,-83.883,0.54031,0.5444,0.45889,0.4483,25.7,10080.1.21,100
2025-05-07 11:49:26.529,WTRA(F7:C5:A7:64:8A:09),0.35,0.992,-0.23,258.728,-35.217,-311.035,-39.98,-12.77,9.09,8.375,28.5,19.908,0.95654,-0.22952,-0.17249,-0.04962,23.2,10080.1.21,100
2025-05-07 11:49:26.563,WTLA(D2:5B:8F:2B:49:EE),0.144,0.7,-0.193,-11.78,-79.041,321.472,-64.17,57.11,34.87,9.75,51.5,22.7,0.86545,-0.49161,-0.08951,-0.03445,22.9,10080.1.21,100
2025-05-07 11:49:26.572,WTC(C4:80:F9:46:D1:94),0.143,0.004,0.096,16.785,5.31,-0.61,93.91,0.18,79.71,3.625,-50.125,-83.883,0.54031,0.5444,0.45889,0.4483,25.7,10080.1.21,100
2025-05-07 11:49:26.583,WTRA(F7:C5:A7:64:8A:09),0.21,1.029,-0.113,205.078,-32.41,-245.239,-6.23,-27.39,-17.87,8.375,28.5,19.908,0.95654,-0.22952,-0.17249,-0.04962,23.2,10080.1.21,100
2025-05-07 11:49:26.635,WTC(C4:80:F9:46:D1:94),-0.146,0.6,-0.033,-0.122,20.325,6.165,93.74,0.23,79.99,3.625,-50.125,-83.883,0.50784,0.55734,0.48825,0.43927,25.7,10080.1.21,100
2025-05-07 11:49:26.654,WTLA(D2:5B:8F:2B:49:EE),-0.576,0.925,-0.152,68.359,-70.068,298.706,2.02,66.89,103.91,9.75,51.5,22.7,0.47174,-0.36401,0.40158,0.6954,22.9,10080.1.21,100
2025-05-07 11:49:26.719,WTRA(F7:C5:A7:64:8A:09),1.312,1.769,-0.33,262.634,-49.133,-108.215,23.74,-28.45,-37.35,-49.75,12.25,-29.417,0.95654,-0.22952,-0.17249,-0.04962,23.2,10080.1.21,100
2025-05-07 11:49:26.761,WTC(C4:80:F9:46:D1:94),-0.392,1.979,-0.345,23.071,-22.461,-20.203,97.7,1.49,82.42,3.625,-50.125,-83.883,0.50784,0.55734,0.48825,0.43927,25.7,10080.1.21,100
2025-05-07 11:49:26.824,WTRA(F7:C5:A7:64:8A:09),4.331,5.367,1.242,463.806,-26.489,-396.057,68.62,-18.98,-59.12,-49.75,12.25,-29.417,0.95654,-0.22952,-0.17249,-0.04962,23.2,10080.1.21,100
2025-05-07 11:49:26.833,WTLA(D2:5B:8F:2B:49:EE),-3.701,3.267,0.044,223.694,-7.202,473.511,62.51,41.71,157.49,9.75,51.5,22.7,0.47174,-0.36401,0.40158,0.6954,22.9,10080.1.21,100
2025-05-07 11:49:26.844,WTC(C4:80:F9:46:D1:94),0.115,2.438,-0.071,-33.203,-37.476,2.625,98.66,2.04,81.58,3.625,-52.25,-79.883,0.50784,0.55734,0.48825,0.43927,25.7,10080.1.21,100
2025-05-07 11:49:26.866,WTLA(D2:5B:8F:2B:49:EE),-2.268,4.078,1.572,96.191,174.805,139.465,86.86,6.45,177.81,9.75,51.5,22.7,0.47174,-0.36401,0.40158,0.6954,22.9,10080.1.21,100
2025-05-07 11:49:26.945,WTRA(F7:C5:A7:64:8A:09),1.105,2.773,1.434,-58.044,-475.647,70.19,90.48,-2.44,-105.11,-49.75,12.25,-29.417,0.4249,0.36716,-0.60266,-0.56686,23.2,10080.1.21,100
2025-05-07 11:49:26.967,WTC(C4:80:F9:46:D1:94),0.054,1.18,-0.619,-55.603,-36.499,21.912,96.2,0.69,80.79,3.625,-52.25,-79.883,0.50784,0.55734,0.48825,0.43927,25.7,10080.1.21,100
2025-05-07 11:49:26.986,WTLA(D2:5B:8F:2B:49:EE),-0.164,1.929,-0.087,-21.423,-120.117,-269.714,88.54,13.71,-173.05,1.375,-1.875,26.058,0.47174,-0.36401,0.40158,0.6954,22.9,10080.1.21,100
2025-05-07 11:49:27.240,WTRA(F7:C5:A7:64:8A:09),0.292,1.469,0.042,-117.554,246.521,298.828,81.5,-23.58,-99.08,-49.75,12.25,-29.417,0.4249,0.36716,-0.60266,-0.56686,23.2,10080.1.21,100
2025-05-07 11:49:27.480,WTLA(D2:5B:8F:2B:49:EE),-0.017,1.929,-0.378,-19.287,-98.694,-437.866,72.11,45.87,161.52,1.375,-1.875,26.058,0.52213,-0.31491,0.49957,0.61523,22.9,10080.1.21,100
2025-05-07 11:49:27.860,WTC(C4:80:F9:46:D1:94),0.024,0.083,0.159,-18.005,46.082,-7.751,94.56,-0.2,76.9,3.625,-52.25,-79.883,0.54636,0.56473,0.44595,0.42847,25.7,10080.1.21,100
2025-05-07 11:49:27.134,WTRA(F7:C5:A7:64:8A:09),0.15,1.992,-0.371,-173.401,62.439,443.298,42.03,-53.44,-61.66,-49.25,28.375,-6.558,0.4249,0.36716,-0.60266,-0.56686,23.2,10080.1.21,100
2025-05-07 11:49:27.166,WTLA(D2:5B:8F:2B:49:EE),0.175,1.936,-0.333,-49.316,-106.995,-447.632,-9.92,67.41,71.98,1.375,-1.875,26.058,0.52213,-0.31491,0.49957,0.61523,22.9,10080.1.21,100
2025-05-07 11:49:27.175,WTC(C4:80:F9:46:D1:94),-0.163,-0.083,0.038,-34.912,-5.554,-4.15,91.23,0.31,76.09,3.625,-52.25,-79.883,0.54636,0.56473,0.44595,0.42847,25.7,10080.1.21,100
2025-05-07 11:49:27.185,WTRA(F7:C5:A7:64:8A:09),0.081,1.89,-0.381,-170.715,121.033,380.432,-30.33,-45.01,6.38,-49.25,28.375,-6.558,0.4249,0.36716,-0.60266,-0.56686,23.2,10080.1.21,100
2025-05-07 11:49:27.266,WTC(C4:80:F9:46:D1:94),0.206,0.141,0.122,10.071,-43.762,1.953,89.31,0.47,74.48,-1.375,-50.875,-86.792,0.54636,0.56473,0.44595,0.42847,25.7,10080.1.21,100
2025-05-07 11:49:27.285,WTLA(D2:5B:8F:2B:49:EE),-0.449,1.32,-0.341,-96.802,201.416,-370.667,-64.79,42.32,16.14,-23.5,63.375,17.65,0.52213,-0.31491,0.49957,0.61523,22.9,10080.1.21,100
2025-05-07 11:49:27.305,WTRA(F7:C5:A7:64:8A:09),-1.714,0.963,-0.322,-211.243,-94.238,341.98,-64.43,-18.4,33.17,-49.25,28.375,-6.558,0.79996,-0.4982,-0.2735,0.19217,23.2,10080.1.21,100
2025-05-07 11:49:27.387,WTC(C4:80:F9:46:D1:94),-0.205,2.281,-0.157,40.283,19.165,-9.521,92.59,0.62,71.6,-1.375,-50.875,-86.792,0.54636,0.56473,0.44595,0.42847,25.7,10080.1.21,100
2025-05-07 11:49:27.393,WTRA(F7:C5:A7:64:8A:09),-2.744,-1.64,0.002,-8.301,201.172,338.135,-80.72,15.94,42.12,-49.25,28.375,-6.558,0.79996,-0.4982,-0.2735,0.19217,23.2,10080.1.21,100
2025-05-07 11:49:27.423,WTLA(D2:5B:8F:2B:49:EE),2.874,-1.415,-0.029,262.878,60.364,-350.769,-79.23,10.19,-23.55,-23.5,63.375,17.65,0.52213,-0.31491,0.49957,0.61523,22.9,10080.1.21,100
2025-05-07 11:49:27.445,WTC(C4:80:F9:46:D1:94),-0.009,2.884,-0.286,13.855,7.019,-1.587,94.91,0.19,74.95,-1.375,-50.875,-86.792,0.53903,0.58075,0.44852,0.41339,25.7,10080.1.21,100
2025-05-07 11:49:27.468,WTLA(D2:5B:8F:2B:49:EE),0.96,-1.173,2.327,152.527,-284.302,44.312,-54.89,-11.36,-11.95,-23.5,63.375,17.65,0.88852,-0.4559,-0.03149,-0.0397,22.9,10080.1.21,100
