video_path,logic,candidate
SM_video/Depth/24使用手机/user21/5-2-2/Depth.mp4,usingmobilephone,"""listen to music with headphones, sitting down"""
SM_video/Depth/23用耳机听音乐/user21/5-2-2/Depth.mp4,listentomusicwithheadphones,"""using mobile phone, sitting down"""
SM_video/Depth/24使用手机/user21/5-2-3/Depth.mp4,usingmobilephone,"""listen to music with headphones, sitting down"""
SM_video/Depth/23用耳机听音乐/user21/5-2-3/Depth.mp4,listentomusicwithheadphones,"""using mobile phone, sitting down"""
SM_video/Depth/39测量体温/user21/6-1-1/Depth.mp4,measurebodytemperature,"""getting dressed, undressing"""
SM_video/Depth/5穿衣/user21/6-1-1/Depth.mp4,gettingdressed,"""undressing, measure body temperature"""
SM_video/Depth/39测量体温/user21/6-1-2/Depth.mp4,measurebodytemperature,"""getting dressed, undressing"""
SM_video/Depth/5穿衣/user21/6-1-2/Depth.mp4,gettingdressed,"""undressing, measure body temperature"""
SM_video/Depth/39测量体温/user21/6-1-3/Depth.mp4,measurebodytemperature,"""getting dressed, undressing"""
SM_video/Depth/5穿衣/user21/6-1-3/Depth.mp4,gettingdressed,"""undressing, measure body temperature"""
SM_video/Depth/9倒饮料/user21/6-2-1/Depth.mp4,pouring,"""drinking, sitting down"""
SM_video/Depth/6喝水/user21/6-2-1/Depth.mp4,drinking,"""eating, pouring"""
SM_video/Depth/9倒饮料/user21/6-2-2/Depth.mp4,pouring,"""drinking, sitting down"""
SM_video/Depth/6喝水/user21/6-2-2/Depth.mp4,drinking,"""eating, pouring"""
SM_video/Depth/9倒饮料/user21/6-2-3/Depth.mp4,pouring,"""drinking, sitting down"""
SM_video/Depth/6喝水/user21/6-2-3/Depth.mp4,drinking,"""eating, pouring"""
SM_video/Depth/6喝水/user21/7-1-1/Depth.mp4,drinking,"""eating, stirring"""
SM_video/Depth/7吃东西/user21/7-1-1/Depth.mp4,eating,"""drinking, grabbing utensils"""
SM_video/Depth/37服药/user21/7-1-1/Depth.mp4,takingmedicine,"""eating, grabbing utensils"""
SM_video/Depth/6喝水/user21/7-1-2/Depth.mp4,drinking,"""eating, stirring"""
SM_video/Depth/7吃东西/user21/7-1-2/Depth.mp4,eating,"""drinking, grabbing utensils"""
SM_video/Depth/37服药/user21/7-1-2/Depth.mp4,takingmedicine,"""eating, grabbing utensils"""
SM_video/Depth/6喝水/user21/7-1-3/Depth.mp4,drinking,"""eating, stirring"""
SM_video/Depth/7吃东西/user21/7-1-3/Depth.mp4,eating,"""drinking, grabbing utensils"""
SM_video/Depth/37服药/user21/7-1-3/Depth.mp4,takingmedicine,"""eating, grabbing utensils"""
SM_video/Depth/38按摩自己/user21/7-2-1/Depth.mp4,massagingoneself,"""wiping hands, checking the time"""
SM_video/Depth/38按摩自己/user21/7-2-2/Depth.mp4,massagingoneself,"""wiping hands, checking the time"""
SM_video/Depth/38按摩自己/user21/7-2-3/Depth.mp4,massagingoneself,"""wiping hands, checking the time"""
SM_video/Depth/0洗脸/user22/1-1-2/Depth.mp4,washingface,"""brushing teeth, wiping hands"""
SM_video/Depth/0洗脸/user22/1-1-3/Depth.mp4,washingface,"""brushing teeth, wiping hands"""
SM_video/Depth/21阅读文件/user22/1-2-1/Depth.mp4,combinghair,"""getting dressed, stretching"""
SM_video/Depth/23用耳机听音乐/user22/1-2-1/Depth.mp4,listentomusicwithheadphones,"""wiping hands, grabbing utensils"""
SM_video/Depth/17敲击键盘/user22/1-2-1/Depth.mp4,typingonakeyboard,"""playing games, writing"""
SM_video/Depth/21阅读文件/user22/1-2-2/Depth.mp4,combinghair,"""getting dressed, stretching"""
SM_video/Depth/23用耳机听音乐/user22/1-2-2/Depth.mp4,listentomusicwithheadphones,"""wiping hands, grabbing utensils"""
SM_video/Depth/17敲击键盘/user22/1-2-2/Depth.mp4,typingonakeyboard,"""playing games, writing"""
SM_video/Depth/21阅读文件/user22/1-2-3/Depth.mp4,combinghair,"""getting dressed, stretching"""
SM_video/Depth/23用耳机听音乐/user22/1-2-3/Depth.mp4,listentomusicwithheadphones,"""wiping hands, grabbing utensils"""
SM_video/Depth/17敲击键盘/user22/1-2-3/Depth.mp4,typingonakeyboard,"""playing games, writing"""
SM_video/Depth/43拉开柜子（取东西）/user22/2-1-1/Depth.mp4,openingstoragecontainer,"""eating, grabbing utensils"""
SM_video/Depth/9倒饮料/user22/2-1-1/Depth.mp4,pouring,"""wiping hands, checking the time"""
"SM_video/Depth/8取,用餐具/user22/2-1-1/Depth.mp4",grabbingutensils,"""eating, opening storage container"""
SM_video/Depth/6喝水/user22/2-1-1/Depth.mp4,drinking,"""eating, taking medicine"""
SM_video/Depth/14擦碗/user22/2-1-1/Depth.mp4,washingdishes,"""wiping hands, grabbing utensils"""
"SM_video/Depth/15擦窗户,桌子/user22/2-1-1/Depth.mp4",wipingsurfaces,"""wiping hands, washing dishes"""
SM_video/Depth/43拉开柜子（取东西）/user22/2-1-2/Depth.mp4,openingstoragecontainer,"""eating, grabbing utensils"""
SM_video/Depth/9倒饮料/user22/2-1-2/Depth.mp4,pouring,"""wiping hands, checking the time"""
SM_video/Depth/6喝水/user22/2-1-2/Depth.mp4,drinking,"""eating, taking medicine"""
SM_video/Depth/14擦碗/user22/2-1-2/Depth.mp4,washingdishes,"""wiping hands, grabbing utensils"""
"SM_video/Depth/15擦窗户,桌子/user22/2-1-2/Depth.mp4",wipingsurfaces,"""wiping hands, washing dishes"""
SM_video/Depth/43拉开柜子（取东西）/user22/2-1-3/Depth.mp4,openingstoragecontainer,"""eating, grabbing utensils"""
SM_video/Depth/9倒饮料/user22/2-1-3/Depth.mp4,pouring,"""wiping hands, checking the time"""
"SM_video/Depth/8取,用餐具/user22/2-1-3/Depth.mp4",grabbingutensils,"""eating, opening storage container"""
SM_video/Depth/6喝水/user22/2-1-3/Depth.mp4,drinking,"""eating, taking medicine"""
SM_video/Depth/14擦碗/user22/2-1-3/Depth.mp4,washingdishes,"""wiping hands, grabbing utensils"""
"SM_video/Depth/15擦窗户,桌子/user22/2-1-3/Depth.mp4",wipingsurfaces,"""wiping hands, washing dishes"""
SM_video/Depth/0洗脸/user22/2-2-1/Depth.mp4,washingface,"""brushing teeth, wiping hands"""
SM_video/Depth/5穿衣/user22/2-2-1/Depth.mp4,gettingdressed,"""undressing, massaging oneself"""
SM_video/Depth/0洗脸/user22/2-2-2/Depth.mp4,washingface,"""brushing teeth, wiping hands"""
SM_video/Depth/5穿衣/user22/2-2-2/Depth.mp4,gettingdressed,"""undressing, massaging oneself"""
SM_video/Depth/0洗脸/user22/2-2-3/Depth.mp4,washingface,"""brushing teeth, wiping hands"""
SM_video/Depth/5穿衣/user22/2-2-3/Depth.mp4,gettingdressed,"""undressing, massaging oneself"""
SM_video/Depth/18写作/user22/3-1-1/Depth.mp4,writing,"""checking the time, reading"""
SM_video/Depth/41削水果/user22/3-1-1/Depth.mp4,peelingfruit,"""grabbing utensils, pouring"""
SM_video/Depth/18写作/user22/3-1-2/Depth.mp4,writing,"""checking the time, reading"""
SM_video/Depth/41削水果/user22/3-1-2/Depth.mp4,peelingfruit,"""grabbing utensils, pouring"""
SM_video/Depth/16叠衣服/user22/3-2-1/Depth.mp4,foldingclothes,"""standing up, sitting down"""
SM_video/Depth/31伸展运动/user22/3-2-1/Depth.mp4,stretching,"""squats, standing up"""
SM_video/Depth/16叠衣服/user22/3-2-2/Depth.mp4,foldingclothes,"""standing up, sitting down"""
SM_video/Depth/31伸展运动/user22/3-2-2/Depth.mp4,stretching,"""squats, standing up"""
SM_video/Depth/16叠衣服/user22/3-2-3/Depth.mp4,foldingclothes,"""standing up, sitting down"""
SM_video/Depth/31伸展运动/user22/3-2-3/Depth.mp4,stretching,"""squats, standing up"""
SM_video/Depth/7吃东西/user22/3-3-1/Depth.mp4,eating,"""peeling fruit, taking medicine"""
SM_video/Depth/7吃东西/user22/3-3-2/Depth.mp4,eating,"""peeling fruit, taking medicine"""
SM_video/Depth/7吃东西/user22/3-3-3/Depth.mp4,eating,"""peeling fruit, taking medicine"""
SM_video/Depth/21阅读文件/user22/4-1-1/Depth.mp4,reading,"""writing, turning a page"""
SM_video/Depth/22翻页/user22/4-1-1/Depth.mp4,turningapage,"""writing, reading"""
SM_video/Depth/21阅读文件/user22/4-1-2/Depth.mp4,reading,"""writing, turning a page"""
SM_video/Depth/22翻页/user22/4-1-2/Depth.mp4,turningapage,"""writing, reading"""
SM_video/Depth/21阅读文件/user22/4-1-3/Depth.mp4,reading,"""writing, turning a page"""
SM_video/Depth/22翻页/user22/4-1-3/Depth.mp4,turningapage,"""writing, reading"""
SM_video/Depth/42扔（垃圾）/user22/4-2-1/Depth.mp4,throwing,"""wiping hands, peeling fruit"""
SM_video/Depth/27自拍/user22/4-2-1/Depth.mp4,takingaselfie,"""checking the time, using mobile phone"""
SM_video/Depth/42扔（垃圾）/user22/4-2-2/Depth.mp4,throwing,"""wiping hands, peeling fruit"""
SM_video/Depth/27自拍/user22/4-2-2/Depth.mp4,takingaselfie,"""checking the time, using mobile phone"""
SM_video/Depth/42扔（垃圾）/user22/4-2-3/Depth.mp4,throwing,"""wiping hands, peeling fruit"""
SM_video/Depth/27自拍/user22/4-2-3/Depth.mp4,takingaselfie,"""checking the time, using mobile phone"""
SM_video/Depth/34坐下/user22/4-3-1/Depth.mp4,sittingdown,"""lying down, standing up"""
SM_video/Depth/9倒饮料/user22/4-3-1/Depth.mp4,pouring,"""wiping hands, checking the time"""
SM_video/Depth/10搅拌饮料/user22/4-3-1/Depth.mp4,stirring,"""grabbing utensils, pouring"""
SM_video/Depth/7吃东西/user22/4-3-1/Depth.mp4,eating,"""grabbing utensils, taking medicine"""
SM_video/Depth/34坐下/user22/4-3-2/Depth.mp4,sittingdown,"""lying down, standing up"""
SM_video/Depth/9倒饮料/user22/4-3-2/Depth.mp4,pouring,"""wiping hands, checking the time"""
SM_video/Depth/10搅拌饮料/user22/4-3-2/Depth.mp4,stirring,"""grabbing utensils, pouring"""
SM_video/Depth/7吃东西/user22/4-3-2/Depth.mp4,eating,"""grabbing utensils, taking medicine"""
SM_video/Depth/34坐下/user22/4-3-3/Depth.mp4,sittingdown,"""lying down, standing up"""
SM_video/Depth/9倒饮料/user22/4-3-3/Depth.mp4,pouring,"""wiping hands, checking the time"""
SM_video/Depth/10搅拌饮料/user22/4-3-3/Depth.mp4,stirring,"""grabbing utensils, pouring"""
SM_video/Depth/7吃东西/user22/4-3-3/Depth.mp4,eating,"""grabbing utensils, taking medicine"""
SM_video/Depth/34坐下/user22/5-2-1/Depth.mp4,sittingdown,"""lying down, standing up"""
SM_video/Depth/24使用手机/user22/5-2-1/Depth.mp4,usingmobilephone,"""checking the time, reading"""
SM_video/Depth/34坐下/user22/5-2-2/Depth.mp4,sittingdown,"""lying down, standing up"""
SM_video/Depth/24使用手机/user22/5-2-2/Depth.mp4,usingmobilephone,"""checking the time, reading"""
SM_video/Depth/34坐下/user22/5-2-3/Depth.mp4,sittingdown,"""lying down, standing up"""
SM_video/Depth/24使用手机/user22/5-2-3/Depth.mp4,usingmobilephone,"""checking the time, reading"""
SM_video/Depth/20查看时间/user22/6-1-1/Depth.mp4,checkingthetime,"""calling, reading"""
SM_video/Depth/5穿衣/user22/6-1-1/Depth.mp4,gettingdressed,"""undressing, massaging oneself"""
SM_video/Depth/20查看时间/user22/6-1-2/Depth.mp4,checkingthetime,"""calling, reading"""
SM_video/Depth/5穿衣/user22/6-1-2/Depth.mp4,gettingdressed,"""undressing, massaging oneself"""
SM_video/Depth/20查看时间/user22/6-1-3/Depth.mp4,checkingthetime,"""calling, reading"""
SM_video/Depth/5穿衣/user22/6-1-3/Depth.mp4,gettingdressed,"""undressing, massaging oneself"""
SM_video/Depth/29深蹲/user22/6-2-1/Depth.mp4,squats,"""standing up, walking"""
SM_video/Depth/6喝水/user22/6-2-1/Depth.mp4,drinking,"""eating, taking medicine"""
SM_video/Depth/7吃东西/user22/6-2-1/Depth.mp4,eating,"""grabbing utensils, taking medicine"""
SM_video/Depth/30开合跳/user22/6-2-1/Depth.mp4,jumpingjacks,"""squats, standing up"""
SM_video/Depth/31伸展运动/user22/6-2-1/Depth.mp4,stretching,"""squats, standing up"""
SM_video/Depth/29深蹲/user22/6-2-2/Depth.mp4,squats,"""standing up, walking"""
SM_video/Depth/6喝水/user22/6-2-2/Depth.mp4,drinking,"""eating, taking medicine"""
SM_video/Depth/7吃东西/user22/6-2-2/Depth.mp4,eating,"""grabbing utensils, taking medicine"""
SM_video/Depth/30开合跳/user22/6-2-2/Depth.mp4,jumpingjacks,"""squats, standing up"""
SM_video/Depth/31伸展运动/user22/6-2-2/Depth.mp4,stretching,"""squats, standing up"""
SM_video/Depth/29深蹲/user22/6-2-3/Depth.mp4,squats,"""standing up, walking"""
SM_video/Depth/6喝水/user22/6-2-3/Depth.mp4,drinking,"""eating, taking medicine"""
SM_video/Depth/7吃东西/user22/6-2-3/Depth.mp4,eating,"""grabbing utensils, taking medicine"""
SM_video/Depth/30开合跳/user22/6-2-3/Depth.mp4,jumpingjacks,"""squats, standing up"""
SM_video/Depth/31伸展运动/user22/6-2-3/Depth.mp4,stretching,"""squats, standing up"""
SM_video/Depth/34坐下/user22/7-1-1/Depth.mp4,sittingdown,"""lying down, standing up"""
SM_video/Depth/37服药/user22/7-1-1/Depth.mp4,takingmedicine,"""drinking, eating"""
SM_video/Depth/34坐下/user22/7-1-2/Depth.mp4,sittingdown,"""lying down, standing up"""
SM_video/Depth/37服药/user22/7-1-2/Depth.mp4,takingmedicine,"""drinking, eating"""
SM_video/Depth/34坐下/user22/7-1-3/Depth.mp4,sittingdown,"""lying down, standing up"""
SM_video/Depth/37服药/user22/7-1-3/Depth.mp4,takingmedicine,"""drinking, eating"""
SM_video/Depth/32站起/user22/7-2-1/Depth.mp4,standingup,"""jumping jacks, standing up"""
SM_video/Depth/5穿衣/user22/7-2-1/Depth.mp4,gettingdressed,"""undressing, massaging oneself"""
SM_video/Depth/28原地跑步/user22/7-2-1/Depth.mp4,running,"""standing up, walking"""
SM_video/Depth/32站起/user22/7-2-2/Depth.mp4,standingup,"""jumping jacks, standing up"""
SM_video/Depth/5穿衣/user22/7-2-2/Depth.mp4,gettingdressed,"""undressing, massaging oneself"""
SM_video/Depth/28原地跑步/user22/7-2-2/Depth.mp4,running,"""standing up, walking"""
SM_video/Depth/32站起/user22/7-2-3/Depth.mp4,standingup,"""jumping jacks, standing up"""
SM_video/Depth/5穿衣/user22/7-2-3/Depth.mp4,gettingdressed,"""undressing, massaging oneself"""
SM_video/Depth/28原地跑步/user22/7-2-3/Depth.mp4,running,"""standing up, walking"""
SM_video/Depth/31伸展运动/user22/7-3-1/Depth.mp4,stretching,"""massaging oneself, sitting down"""
SM_video/Depth/31伸展运动/user22/7-3-1/Depth.mp4,stretching,"""jumping jacks, standing up"""
SM_video/Depth/31伸展运动/user22/7-3-2/Depth.mp4,stretching,"""massaging oneself, sitting down"""
SM_video/Depth/31伸展运动/user22/7-3-2/Depth.mp4,stretching,"""jumping jacks, standing up"""
SM_video/Depth/31伸展运动/user22/7-3-3/Depth.mp4,stretching,"""massaging oneself, sitting down"""
SM_video/Depth/31伸展运动/user22/7-3-3/Depth.mp4,stretching,"""jumping jacks, standing up"""
SM_video/Depth/0洗脸/user23/1-1-1/Depth.mp4,washingface,"""brushing teeth,combing hair"""
SM_video/Depth/0洗脸/user23/1-1-2/Depth.mp4,washingface,"""brushing teeth,combing hair"""
SM_video/Depth/0洗脸/user23/1-1-3/Depth.mp4,washingface,"""brushing teeth,combing hair"""
SM_video/Depth/35弓箭步/user23/1-2-1/Depth.mp4,lunges,"""walking,standing up"""
SM_video/Depth/29深蹲/user23/1-2-1/Depth.mp4,squats,"""standing up,walking"""
SM_video/Depth/35弓箭步/user23/1-2-2/Depth.mp4,lunges,"""walking,standing up"""
SM_video/Depth/29深蹲/user23/1-2-2/Depth.mp4,squats,"""standing up,walking"""
SM_video/Depth/35弓箭步/user23/1-2-3/Depth.mp4,lunges,"""walking,standing up"""
SM_video/Depth/29深蹲/user23/1-2-3/Depth.mp4,squats,"""standing up,walking"""
SM_video/Depth/41削水果/user23/2-1-1/Depth.mp4,peelingfruit,"""eating,stirring"""
SM_video/Depth/42扔（垃圾）/user23/2-1-1/Depth.mp4,throwing,"""sitting down,standing up"""
SM_video/Depth/41削水果/user23/2-1-2/Depth.mp4,peelingfruit,"""eating,stirring"""
SM_video/Depth/42扔（垃圾）/user23/2-1-2/Depth.mp4,throwing,"""sitting down,standing up"""
SM_video/Depth/41削水果/user23/2-1-3/Depth.mp4,peelingfruit,"""eating,stirring"""
SM_video/Depth/42扔（垃圾）/user23/2-1-3/Depth.mp4,throwing,"""sitting down,standing up"""
SM_video/Depth/38按摩自己/user23/2-2-1/Depth.mp4,massagingoneself,"""walking,measure body temperature"""
SM_video/Depth/38按摩自己/user23/2-2-2/Depth.mp4,massagingoneself,"""walking,measure body temperature"""
SM_video/Depth/38按摩自己/user23/2-2-3/Depth.mp4,massagingoneself,"""walking,measure body temperature"""
SM_video/Depth/36走路/user23/2-3-1/Depth.mp4,walking,"""standing up,stretching"""
SM_video/Depth/10搅拌饮料/user23/2-3-1/Depth.mp4,stirring,"""drinking,pouring"""
SM_video/Depth/36走路/user23/2-3-2/Depth.mp4,walking,"""standing up,stretching"""
SM_video/Depth/10搅拌饮料/user23/2-3-2/Depth.mp4,stirring,"""drinking,pouring"""
SM_video/Depth/36走路/user23/2-3-3/Depth.mp4,walking,"""standing up,stretching"""
SM_video/Depth/10搅拌饮料/user23/2-3-3/Depth.mp4,stirring,"""drinking,pouring"""
SM_video/Depth/12扫地/user23/3-2-1/Depth.mp4,sweeping,"""mopping,standing up"""
SM_video/Depth/12扫地/user23/3-2-2/Depth.mp4,sweeping,"""mopping,standing up"""
SM_video/Depth/28原地跑步/user23/3-2-2/Depth.mp4,running,"""stretching,walking"""
SM_video/Depth/34坐下/user23/3-2-2/Depth.mp4,sittingdown,"""lying down,standing up"""
SM_video/Depth/27自拍/user23/3-2-2/Depth.mp4,takingaselfie,"""using mobile phone,playing games"""
SM_video/Depth/12扫地/user23/3-2-3/Depth.mp4,sweeping,"""mopping,standing up"""
SM_video/Depth/28原地跑步/user23/3-2-3/Depth.mp4,running,"""stretching,walking"""
SM_video/Depth/34坐下/user23/3-2-3/Depth.mp4,sittingdown,"""lying down,standing up"""
SM_video/Depth/27自拍/user23/3-2-3/Depth.mp4,takingaselfie,"""using mobile phone,playing games"""
SM_video/Depth/18写作/user23/4-1-1/Depth.mp4,writing,"""typing on a keyboard,sitting down"""
SM_video/Depth/18写作/user23/4-1-2/Depth.mp4,writing,"""typing on a keyboard,sitting down"""
SM_video/Depth/18写作/user23/4-1-3/Depth.mp4,writing,"""typing on a keyboard,sitting down"""
SM_video/Depth/27自拍/user23/4-2-1/Depth.mp4,takingaselfie,"""sitting down,using mobile phone"""
SM_video/Depth/19打电话/user23/4-2-1/Depth.mp4,calling,"""using mobile phone,taking a selfie"""
SM_video/Depth/27自拍/user23/4-2-2/Depth.mp4,takingaselfie,"""sitting down,using mobile phone"""
SM_video/Depth/19打电话/user23/4-2-2/Depth.mp4,calling,"""using mobile phone,taking a selfie"""
SM_video/Depth/27自拍/user23/4-2-3/Depth.mp4,takingaselfie,"""sitting down,using mobile phone"""
SM_video/Depth/19打电话/user23/4-2-3/Depth.mp4,calling,"""using mobile phone,taking a selfie"""
SM_video/Depth/16叠衣服/user23/4-3-1/Depth.mp4,foldingclothes,"""sitting down,standing up"""
SM_video/Depth/5穿衣/user23/4-3-1/Depth.mp4,gettingdressed,"""undressing,standing up"""
SM_video/Depth/16叠衣服/user23/4-3-2/Depth.mp4,foldingclothes,"""sitting down,standing up"""
SM_video/Depth/5穿衣/user23/4-3-2/Depth.mp4,gettingdressed,"""undressing,standing up"""
SM_video/Depth/16叠衣服/user23/4-3-3/Depth.mp4,foldingclothes,"""sitting down,standing up"""
SM_video/Depth/5穿衣/user23/4-3-3/Depth.mp4,gettingdressed,"""undressing,standing up"""
SM_video/Depth/26玩游戏/user23/5-1-1/Depth.mp4,playinggames,"""using mobile phone,taking a selfie"""
SM_video/Depth/23用耳机听音乐/user23/5-1-1/Depth.mp4,listentomusicwithheadphones,"""sitting down,using mobile phone"""
SM_video/Depth/26玩游戏/user23/5-1-2/Depth.mp4,playinggames,"""using mobile phone,taking a selfie"""
SM_video/Depth/23用耳机听音乐/user23/5-1-2/Depth.mp4,listentomusicwithheadphones,"""sitting down,using mobile phone"""
SM_video/Depth/26玩游戏/user23/5-1-3/Depth.mp4,playinggames,"""using mobile phone,taking a selfie"""
SM_video/Depth/23用耳机听音乐/user23/5-1-3/Depth.mp4,listentomusicwithheadphones,"""sitting down,using mobile phone"""
SM_video/Depth/42扔（垃圾）/user23/5-2-1/Depth.mp4,throwing,"""standing up,peeling fruit"""
SM_video/Depth/5穿衣/user23/5-2-1/Depth.mp4,gettingdressed,"""undressing,standing up"""
SM_video/Depth/42扔（垃圾）/user23/5-2-2/Depth.mp4,throwing,"""standing up,peeling fruit"""
SM_video/Depth/42扔（垃圾）/user23/5-2-2/Depth.mp4,throwing,"""standing up,peeling fruit"""
SM_video/Depth/5穿衣/user23/5-2-2/Depth.mp4,gettingdressed,"""undressing,standing up"""
SM_video/Depth/5穿衣/user23/5-2-2/Depth.mp4,gettingdressed,"""undressing,standing up"""
SM_video/Depth/26玩游戏/user23/5-3-1/Depth.mp4,playinggames,"""using mobile phone,taking a selfie"""
SM_video/Depth/32站起/user23/5-3-1/Depth.mp4,standingup,"""sitting down,running"""
SM_video/Depth/26玩游戏/user23/5-3-2/Depth.mp4,playinggames,"""using mobile phone,taking a selfie"""
SM_video/Depth/32站起/user23/5-3-2/Depth.mp4,standingup,"""sitting down,running"""
SM_video/Depth/35弓箭步/user23/5-3-2/Depth.mp4,lunges,"""standing up,walking"""
SM_video/Depth/17敲击键盘/user23/5-3-2/Depth.mp4,typingonakeyboard,"""sitting down,writing"""
SM_video/Depth/9倒饮料/user23/5-3-2/Depth.mp4,pouring,"""drinking,stirring"""
SM_video/Depth/26玩游戏/user23/5-3-3/Depth.mp4,playinggames,"""using mobile phone,taking a selfie"""
SM_video/Depth/32站起/user23/5-3-3/Depth.mp4,standingup,"""sitting down,running"""
SM_video/Depth/35弓箭步/user23/5-3-3/Depth.mp4,lunges,"""standing up,walking"""
SM_video/Depth/17敲击键盘/user23/5-3-3/Depth.mp4,typingonakeyboard,"""sitting down,writing"""
SM_video/Depth/9倒饮料/user23/5-3-3/Depth.mp4,pouring,"""drinking,stirring"""
SM_video/Depth/31伸展运动/user23/6-1-1/Depth.mp4,stretching,"""standing up,jumping jacks"""
SM_video/Depth/31伸展运动/user23/6-1-2/Depth.mp4,stretching,"""standing up,jumping jacks"""
SM_video/Depth/31伸展运动/user23/6-1-3/Depth.mp4,stretching,"""standing up,jumping jacks"""
SM_video/Depth/29深蹲/user23/6-3-1/Depth.mp4,squats,"""standing up,stretching"""
SM_video/Depth/40单腿平衡/user23/6-3-1/Depth.mp4,onelegbalance,"""standing up,stretching"""
SM_video/Depth/29深蹲/user23/6-3-2/Depth.mp4,squats,"""standing up,stretching"""
SM_video/Depth/40单腿平衡/user23/6-3-2/Depth.mp4,onelegbalance,"""standing up,stretching"""
SM_video/Depth/29深蹲/user23/6-3-3/Depth.mp4,squats,"""standing up,stretching"""
SM_video/Depth/40单腿平衡/user23/6-3-3/Depth.mp4,onelegbalance,"""standing up,stretching"""
SM_video/Depth/38按摩自己/user23/7-1-1/Depth.mp4,massagingoneself,"""sitting down,measure body temperature"""
SM_video/Depth/32站起/user23/7-1-1/Depth.mp4,standingup,"""sitting down,using mobile phone"""
SM_video/Depth/43拉开柜子（取东西）/user23/7-1-1/Depth.mp4,openingstoragecontainer,"""throwing,grabbing utensils"""
SM_video/Depth/37服药/user23/7-1-1/Depth.mp4,takingmedicine,"""drinking,eating"""
SM_video/Depth/18写作/user23/7-1-1/Depth.mp4,writing,"""typing on a keyboard,sitting down"""
SM_video/Depth/38按摩自己/user23/7-1-2/Depth.mp4,massagingoneself,"""sitting down,measure body temperature"""
SM_video/Depth/32站起/user23/7-1-2/Depth.mp4,standingup,"""sitting down,using mobile phone"""
SM_video/Depth/43拉开柜子（取东西）/user23/7-1-2/Depth.mp4,openingstoragecontainer,"""throwing,grabbing utensils"""
SM_video/Depth/38按摩自己/user23/7-1-3/Depth.mp4,massagingoneself,"""sitting down,measure body temperature"""
SM_video/Depth/32站起/user23/7-1-3/Depth.mp4,standingup,"""sitting down,using mobile phone"""
SM_video/Depth/43拉开柜子（取东西）/user23/7-1-3/Depth.mp4,openingstoragecontainer,"""throwing,grabbing utensils"""
SM_video/Depth/37服药/user23/7-1-3/Depth.mp4,takingmedicine,"""drinking,eating"""
SM_video/Depth/18写作/user23/7-1-3/Depth.mp4,writing,"""typing on a keyboard,sitting down"""
SM_video/Depth/37服药/user23/7-2-1/Depth.mp4,takingmedicine,"""drinking,eating"""
SM_video/Depth/37服药/user23/7-2-2/Depth.mp4,takingmedicine,"""drinking,eating"""
SM_video/Depth/37服药/user23/7-2-3/Depth.mp4,takingmedicine,"""drinking,eating"""
SM_video/Depth/34坐下/user23/7-3-1/Depth.mp4,sittingdown,"""standing up,walking"""
SM_video/Depth/24使用手机/user23/7-3-1/Depth.mp4,usingmobilephone,"""playing games,taking a selfie"""
SM_video/Depth/32站起/user23/7-3-1/Depth.mp4,standingup,"""sitting down,running"""
SM_video/Depth/31伸展运动/user23/7-3-1/Depth.mp4,stretching,"""standing up,jumping jacks"""
SM_video/Depth/34坐下/user23/7-3-2/Depth.mp4,sittingdown,"""standing up,walking"""
SM_video/Depth/24使用手机/user23/7-3-2/Depth.mp4,usingmobilephone,"""playing games,taking a selfie"""
SM_video/Depth/32站起/user23/7-3-2/Depth.mp4,standingup,"""sitting down,running"""
SM_video/Depth/31伸展运动/user23/7-3-2/Depth.mp4,stretching,"""standing up,jumping jacks"""
SM_video/Depth/34坐下/user23/7-3-3/Depth.mp4,sittingdown,"""standing up,walking"""
SM_video/Depth/24使用手机/user23/7-3-3/Depth.mp4,usingmobilephone,"""playing games,taking a selfie"""
SM_video/Depth/32站起/user23/7-3-3/Depth.mp4,standingup,"""sitting down,running"""
SM_video/Depth/31伸展运动/user23/7-3-3/Depth.mp4,stretching,"""standing up,jumping jacks"""
SM_video/Depth/27自拍/user24/1-1-1/Depth.mp4,takingaselfie,"""checking the time,using mobile phone,playing games,calling"""
SM_video/Depth/42扔（垃圾）/user24/1-1-1/Depth.mp4,throwing,"""brushing teeth"""
SM_video/Depth/27自拍/user24/1-1-2/Depth.mp4,takingaselfie,"""checking the time,using mobile phone,playing games,calling"""
SM_video/Depth/42扔（垃圾）/user24/1-1-2/Depth.mp4,throwing,"""brushing teeth"""
SM_video/Depth/27自拍/user24/1-1-3/Depth.mp4,takingaselfie,"""checking the time,using mobile phone,playing games,calling"""
SM_video/Depth/42扔（垃圾）/user24/1-1-3/Depth.mp4,throwing,"""brushing teeth"""
SM_video/Depth/21阅读文件/user24/1-2-1/Depth.mp4,reading,"""writing,turning a page"""
SM_video/Depth/17敲击键盘/user24/1-2-1/Depth.mp4,typingonakeyboard,"""playing games,writing"""
SM_video/Depth/18写作/user24/1-2-1/Depth.mp4,writing,"""reading,turning a page"""
SM_video/Depth/21阅读文件/user24/1-2-2/Depth.mp4,reading,"""writing,turning a page"""
SM_video/Depth/17敲击键盘/user24/1-2-2/Depth.mp4,typingonakeyboard,"""playing games,writing"""
SM_video/Depth/18写作/user24/1-2-2/Depth.mp4,writing,"""reading,turning a page"""
SM_video/Depth/21阅读文件/user24/1-2-3/Depth.mp4,reading,"""writing,turning a page"""
